Word    :   Frequency
ਨਿਮਾਣੇ : 7
ਨਿਰਗੁਨੁ : 7
ਨਿਰਬਾਣ : 7
ਨਿਰਮਲਿ : 7
ਨਿਰਾਸੀ : 7
ਨਿਰੰਜਨੋ : 7
ਨਿਵਾਰਣੁ : 7
ਨਿਸਤਰੇ : 7
ਨਿਸਤਾਰਿਆ : 7
ਨਿਹਫਲੁ : 7
ਨਿਹਾਰੇ : 7
ਨਿਹਾਲੀਐ : 7
ਨਿੰਦਕਾ : 7
ਨੇਮੁ : 7
ਨੇੜਾ : 7
ਪਚਾਇ : 7
ਪਛਾਣੀ : 7
ਪਛਾਨੀ : 7
ਪਤ : 7
ਪਤੰਗ : 7
ਪਤੰਗੁ : 7
ਪਰਖੈ : 7
ਪਰਚਾ : 7
ਪਰਦਾ : 7
ਪਰਸਨ : 7
ਪਰਾਣ : 7
ਪਵਣੈ : 7
ਪਾਇਅੜਾ : 7
ਪਾਈਅਨਿ : 7
ਪਾਕ : 7
ਪਾਖੰਡੀ : 7
ਪਾਤਿਸਾਹਾ : 7
ਪਾਤਿਸਾਹੀ : 7
ਪਾਰਾਵਾਰ : 7
ਪਾਲੈ : 7
ਪਿਰਹੁ : 7
ਪਿਰਹੜੀ : 7
ਪਿੰਡ : 7
ਪੀਤ : 7
ਪੀੜੀ : 7
ਪੁਕਾਰਹਿ : 7
ਪੁਨਿ : 7
ਪੁਰ : 7
ਪੂਛੈ : 7
ਪੂਜੀ : 7
ਪੂਜੀਐ : 7
ਪੇਖਨ : 7
ਪੇਖਿਆ : 7
ਪੈਧੇ : 7
ਪ੍ਰਗਟਿ : 7
ਪ੍ਰਤਿਪਾਰੇ : 7
ਪ੍ਰਤਿਪਾਲਿ : 7
ਪੜਹੁ : 7
ਪੜੀ : 7
ਪੰਥਾ : 7
ਫਿਰਿਓ : 7
ਫਿਰੀ : 7
ਫੁਰਮਾਣੁ : 7
ਫੁਰਮਾਨੁ : 7
ਫੁਲ : 7
ਫੁਲੁ : 7
ਫੂਲੀ : 7
ਫੇਰ : 7
ਬਗ : 7
ਬਗੁ : 7
ਬਗੁਲਾ : 7
ਬਜਾਵੈ : 7
ਬਣਾਏ : 7
ਬਤਾਈ : 7
ਬਨਿਓ : 7
ਬਰਸੈ : 7
ਬਸਹੁ : 7
ਬਸਾਈ : 7
ਬਹੁਤੇਰਾ : 7
ਬਾਛਹਿ : 7
ਬਾਣੀਆ : 7
ਬਾਰੋ : 7
ਬਾਰੰ : 7
ਬਾਲੂ : 7
ਬਾਵਰ : 7
ਬਿਆਪੀ : 7
ਬਿਕਲ : 7
ਬਿਖਈ : 7
ਬਿਖਿਅਨ : 7
ਬਿਚਾਰੁ : 7
ਬਿਨਸਿਆ : 7
ਬਿਭੂਤ : 7
ਬਿਰਹੀ : 7
ਬਿਵਸਥਾ : 7
ਬਿਸਮਨ : 7
ਬਿਸ੍ਵਾਸੁ : 7
ਬਿਹਾਨੀ : 7
ਬਿਹੂਨਾ : 7
ਬੀਓ : 7
ਬੀਜਉ : 7
ਬੀਜਿਆ : 7
ਬੀਠਲੁ : 7
ਬੁਝਸੀ : 7
ਬੁਝਹਿ : 7
ਬੁਧ : 7
ਬੇਅੰਤਾ : 7
ਬੇਨੰਤੀਆ : 7
ਬੇਸੁਆ : 7
ਬੈਰਾੜੀ : 7
ਬੋਲਦੇ : 7
ਬੋਲਨਿ : 7
ਬੋਲੀਐ : 7
ਬ੍ਰਤ : 7
ਬ੍ਰਾਹਮਣ : 7
ਬੰਕ : 7
ਬੰਧਪੁ : 7
ਭਗਵਾਨਾ : 7
ਭਨਿ : 7
ਭਰਮਹਿ : 7
ਭਰੋਸਾ : 7
ਭਸਮੈ : 7
ਭਸੁ : 7
ਭਾਗਹੀਨ : 7
ਭਾਵਉ : 7
ਭਾਵਦਾ : 7
ਭਾਵਦੇ : 7
ਭੁਇਅੰਗਮ : 7
ਭੂਲਹੁ : 7
ਭੇਟਿਐ : 7
ਭੈਣੇ : 7
ਭੋਗੇ : 7
ਮਕਰੰਦ : 7
ਮਛੁ : 7
ਮਜੀਠ : 7
ਮਟੁਕੀ : 7
ਮਧੁਰ : 7
ਮਧੁਸੂਦਨੁ : 7
ਮਨਾਈ : 7
ਮਰਣਿ : 7
ਮਰਤੇ : 7
ਮਾਇਓ : 7
ਮਾਣਿ : 7
ਮਾਣੋ : 7
ਮਾਯਾ : 7
ਮਾਰਿਓ : 7
ਮਾਸਾ : 7
ਮਾਹੁ : 7
ਮਿਲਾਈਐ : 7
ਮੀਰ : 7
ਮੁਕਾਮੁ : 7
ਮੁਤੀ : 7
ਮੁਦ੍ਰਾ : 7
ਮੁਲਿ : 7
ਮੁਸੈ : 7
ਮੁਹਲਤਿ : 7
ਮੂਚ : 7
ਮੂਠਾ : 7
ਮੂੰਡ : 7
ਮੇਟਣਹਾਰੁ : 7
ਮੇਰੀਆ : 7
ਮੇਰੁ : 7
ਮੇਲ : 7
ਮੈਲੀ : 7
ਮੈਲੈ : 7
ਮੋਹਨੁ : 7
ਯਾਰ : 7
ਰਖਵਾਰਾ : 7
ਰਖਵਾਰੇ : 7
ਰਖ੍ਯ੍ਯਾ : 7
ਰਚਾਈ : 7
ਰਜ : 7
ਰਣ : 7
ਰਤਨੀ : 7
ਰਵਹੁ : 7
ਰਸਨਿ : 7
ਰਸਾਏ : 7
ਰਸਾਤਲਿ : 7
ਰਸਿਕ : 7
ਰਾਖਨਹਾਰਾ : 7
ਰਾਚੇ : 7
ਰਾਮਿ : 7
ਰਾਵਨ : 7
ਰਾਵਹਿ : 7
ਰਾਵੀ : 7
ਰੀਸ : 7
ਰੂਪੀ : 7
ਰੂਪੰ : 7
ਰੈਨੀ : 7
ਰੰਡ : 7
ਲਖਿਮੀ : 7
ਲਖੀ : 7
ਲਗਾਇਆ : 7
ਲਗਾਨੀ : 7
ਲਗਾਵੈਗੋ : 7
ਲਥਾ : 7
ਲਥੀ : 7
ਲਪਟਿਓ : 7
ਲਹਣੇ : 7
ਲਹਹੁ : 7
ਲਹਿਓ : 7
ਲਾਇਅਨੁ : 7
ਲਾਈਆ : 7
ਲਾਉ : 7
ਲਾਥਾ : 7
ਲਾਦਿ : 7
ਲਾਲੀ : 7
ਲਿਖਤ : 7
ਲੋਆ : 7
ਲੋੜੇ : 7
ਲੰਕਾ : 7
ਵਜਾਇ : 7
ਵਜਾਵੈ : 7
ਵਡਭਾਗੀਹੋ : 7
ਵਡਾਈਆ : 7
ਵਰ : 7
ਵਰਤਾਇਆ : 7
ਵਸਾਇਦਾ : 7
ਵਸੇ : 7
ਵਹੈ : 7
ਵਾਲੇ : 7
ਵਿਆਪਈ : 7
ਵਿਛੁੰਨੇ : 7
ਵਿਛੋੜਾ : 7
ਵਿਸਰਿਐ : 7
ਵੀਚਾਰਹਿ : 7
ਵੀਚਾਰੈ : 7
ਵੀਸਰਿਆ : 7
ਵੇਖਣੁ : 7
ਵੇਖਾਲਿਆ : 7
ਵੇਪਰਵਾਹੇ : 7
ਵੇਲਿ : 7
ਵੇਸਿ : 7
ਵੈ : 7
ਸਕੀਐ : 7
ਸਖੀਆ : 7
ਸਖੇ : 7
ਸਚੜੈ : 7
ਸਤਾਣੀ : 7
ਸਤ੍ਰੁ : 7
ਸਨਮੁਖੁ : 7
ਸਨੇਹਾ : 7
ਸਭਸ : 7
ਸਭਹੂ : 7
ਸਭਾਗੇ : 7
ਸਮਾਣਿਆ : 7
ਸਮ੍ਹ੍ਹਾਰਿ : 7
ਸਰਪਨਿ : 7
ਸਰਮ : 7
ਸਰਮੁ : 7
ਸਰੇ : 7
ਸਰੋਵਰਿ : 7
ਸਸੀਅਰ : 7
ਸਹਹਿ : 7
ਸਹਾਹਿ : 7
ਸਹੀਐ : 7
ਸਾਕਹਿ : 7
ਸਾਝੀ : 7
ਸਾਧਹ : 7
ਸਾਧਿ : 7
ਸਾਧੀ : 7
ਸਾਰਿੰਗ : 7
ਸਾਲਾਹਨਿ : 7
ਸਾਵਣੁ : 7
ਸਿਆਮ : 7
ਸਿਧਾ : 7
ਸੀ : 7
ਸੀਗਾਰਿ : 7
ਸੁਖਵਾਸੀ : 7
ਸੁਜਾਣੀ : 7
ਸੁਜਾਨ : 7
ਸੁਣਤ : 7
ਸੁਣਾਈ : 7
ਸੁਣੀਜੈ : 7
ਸੁਨਨ : 7
ਸੁਭਾਉ : 7
ਸੁਹਾਵਣਾ : 7
ਸੁੰਞੀ : 7
ਸੂਖਮ : 7
ਸੂਤੇ : 7
ਸੂਰਤਿ : 7
ਸੈਨ : 7
ਸੈਨੁ : 7
ਸੋਖੈ : 7
ਸ੍ਰਪਨੀ : 7
ਸ੍ਰਵਣ : 7
ਸੰਕ : 7
ਸੰਜਮੋ : 7
ਸੰਤੀ : 7
ਸੰਦਾ : 7
ਸੰਪੂਰਨ : 7
ਹਟ : 7
ਹਠਿ : 7
ਹਮਰੋ : 7
ਹਰਿਚੰਦਉਰੀ : 7
ਹਲਾਲੁ : 7
ਹਾ : 7
ਹਿਕ : 7
ਹਿਤਕਾਰੀ : 7
ਹੀਉ : 7
ਹੀਨਾ : 7
੪॥ : 7
॥੪॥੧॥੪॥ : 8
॥੪੬॥ : 8
॥੪੭॥ : 8
॥੪੮॥ : 8
॥੫੦॥ : 8
॥੫੧॥ : 8
॥੫੨॥ : 8
॥੫੩॥ : 8
ਅਉ : 8
ਅਗਲੀ : 8
ਅਚਾਰ : 8
ਅਛੇਦ : 8
ਅਤੋਲੁ : 8
ਅਨਾਹਦੁ : 8
ਅਮਲ : 8
ਅਮਲੀ : 8
ਅਰਥਿ : 8
ਅਰਧ : 8
ਅਲਿ : 8
ਅਵਿਗਤ : 8
ਅਹਿਲਾ : 8
ਅਹੰਮੇਵ : 8
ਅੰਗਦ : 8
ਅੰਡਜ : 8
ਆਕਾਸਿ : 8
ਆਖਿਆ : 8
ਆਗੇ : 8
ਆਤਮੈ : 8
ਆਨੀ : 8
ਆਪਾ : 8
ਆਰਾਧਹੁ : 8
ਆਵੈਗੋ : 8
ਇਆਨਾ : 8
ਇਕਸ : 8
ਇਕਸੈ : 8
ਇਸਤ੍ਰੀ : 8
ਇੰਦੁ : 8
ਉਚਰਹਿ : 8
ਉਡਿ : 8
ਉਤਾਰੈ : 8
ਉਥਾਪਨਹਾਰਾ : 8
ਉਧਾਰਣੁ : 8
ਉਧਾਰਿ : 8
ਉਪਦੇਸੈ : 8
ਉਪਾਇਅਨੁ : 8
ਉਪਾਇਓਨੁ : 8
ਉਰਝਿਓ : 8
ਊਣੇ : 8
ਓਹਿ : 8
ਕਉਲਾ : 8
ਕਚਾ : 8
ਕਠੋਰ : 8
ਕਢੇ : 8
ਕਮਾਵਾ : 8
ਕਰਤੁ : 8
ਕਰਤੂਤਿ : 8
ਕਰਦੇ : 8
ਕਰਸੀ : 8
ਕਰਾਵਹਿ : 8
ਕਰੇਹੁ : 8
ਕਰੋਧੁ : 8
ਕਲਜੁਗ : 8
ਕਲਿਆਨੁ : 8
ਕਵਲੁ : 8
ਕਸਾਈ : 8
ਕਹਣਿ : 8
ਕਹਣੈ : 8
ਕਹਾਣੀਆ : 8
ਕਹਾਨੀ : 8
ਕਾਉ : 8
ਕਾਗ : 8
ਕਾਜਾ : 8
ਕਾਨਿ : 8
ਕਾਨੀ : 8
ਕਾਫੀ : 8
ਕਾਮਨੀ : 8
ਕਿਤੀ : 8
ਕਿਥਹੁ : 8
ਕਿਸੀ : 8
ਕੀਤੈ : 8
ਕੀਰਤਨਹ : 8
ਕੁਰਬਾਣੈ : 8
ਕੁਲਹ : 8
ਕੇਇ : 8
ਕੋਕਿਲ : 8
ਕੋਠੇ : 8
ਕ੍ਰਿਸਨ : 8
ਖਰਚਿ : 8
ਖਿਨਹੂੰ : 8
ਖੀਨ : 8
ਖੁਆਇਆ : 8
ਖੁਦਾਈ : 8
ਖੂਬੁ : 8
ਖੋਇਓ : 8
ਖੋਜੁ : 8
ਖੋਟੀ : 8
ਖੋਟੁ : 8
ਖੜੇ : 8
ਖੰਡਨ : 8
ਗਈਆ : 8
ਗਗਨਿ : 8
ਗਰੀਬੀ : 8
ਗਵਾਰੁ : 8
ਗਵਾਵਣਿਆ : 8
ਗਾਗਰਿ : 8
ਗਾਰਬਿ : 8
ਗਿਰਸਤ : 8
ਗੁਣਤਾਸਾ : 8
ਗੁਣਿ : 8
ਗੋਬਿੰਦਹ : 8
ਗੋਬਿੰਦਾ : 8
ਗੋਲਾ : 8
ਘਟੰਤ : 8
ਘਾਟਿ : 8
ਘੜਿ : 8
ਘੜੀਐ : 8
ਚਉਥਾ : 8
ਚਰਣਾਰਬਿੰਦ : 8
ਚਲਾਇ : 8
ਚਲੂਲੈ : 8
ਚਾਲੇ : 8
ਚਾਹਹਿ : 8
ਚਿੰਦੇ : 8
ਚੀਨ੍ਹ੍ਹਿ : 8
ਚੀਨ੍ਹ੍ਹੈ : 8
ਚੁਖ : 8
ਚੇਤਸਿ : 8
ਚੰਡਾਲ : 8
ਛੁਟਕੀ : 8
ਛੁਟਹਿ : 8
ਛੋਡਹਿ : 8
ਛੋਡੀਐ : 8
ਛੋਡੇ : 8
ਜਗੰਨਾਥੁ : 8
ਜਤਨੁ : 8
ਜਨਨੀ : 8
ਜਪਾਵੈ : 8
ਜਰਿ : 8
ਜਲੇ : 8
ਜਾਣਨ੍ਹ੍ਹੀ : 8
ਜਾਤੋ : 8
ਜਾਪੀਐ : 8
ਜਾਰਿ : 8
ਜਾਵਣਾ : 8
ਜਿਹਿ : 8
ਜੀਆਂ : 8
ਜੀਐ : 8
ਜੀਤਿਆ : 8
ਜੀਵਾਲੇ : 8
ਜੁਗੰਤਰਿ : 8
ਜੂਠੀ : 8
ਝੂਠੋ : 8
ਝੋਲੀ : 8
ਟਿਕਾ : 8
ਠਉਰੁ : 8
ਠਗ : 8
ਠਗਿ : 8
ਡਾਰਿਓ : 8
ਡਿਠੈ : 8
ਡੀਠੀ : 8
ਡੋਰੀ : 8
ਤਤੈ : 8
ਤਥਾ : 8
ਤਦਿ : 8
ਤਰਾ : 8
ਤਰਾਵੈ : 8
ਤਰੀ : 8
ਤਰੰਗਾ : 8
ਤਾਕੀ : 8
ਤਿਆਗਿਓ : 8
ਤੀਨੇ : 8
ਤੁਟਈ : 8
ਤੁਮਾਰੈ : 8
ਤੁਸੀ : 8
ਤੈਂ : 8
ਤੋਰ : 8
ਤੋਰੈ : 8
ਤੋਹੀ : 8
ਤੋੜੇ : 8
ਤ੍ਰਿਪਤਿਆ : 8
ਥਾਵਹੁ : 8
ਥੇ : 8
ਦਮੋਦਰ : 8
ਦਰਵਾਜੇ : 8
ਦਸਵਾ : 8
ਦਸਾ : 8
ਦਸਿ : 8
ਦਾਣਾ : 8
ਦਾਮ : 8
ਦਾਮੋਦਰ : 8
ਦਾਸਰੋ : 8
ਦਿਲਾਸਾ : 8
ਦਿਲਿ : 8
ਦੁਖਾ : 8
ਦੁਤਰ : 8
ਦੁਹੇਲੀ : 8
ਦੇਦਾ : 8
ਦੇਵਾਨਾ : 8
ਦੋਜਕ : 8
ਦੋਹੀ : 8
ਧਰਤ : 8
ਧੁਰੇ : 8
ਧੂੜੀ : 8
ਧੋਈ : 8
ਨਵਤਨ : 8
ਨਵਾ : 8
ਨਵੇ : 8
ਨਹੁ : 8
ਨਾਇਕ : 8
ਨਾਭਿ : 8
ਨਾਵਹਿ : 8
ਨਿਦਾਨਿ : 8
ਨਿਬਹੀ : 8
ਨਿਮਾਣਿਆ : 8
ਨਿਵਾਜਿਆ : 8
ਨਿਸਤਰੈ : 8
ਨਿਸਤਾਰੈ : 8
ਨਿੰਦਉ : 8
ਨੀਕੋ : 8
ਨੀਸਾਣੈ : 8
ਪਇਆਲਿ : 8
ਪਛੁਤਾਈ : 8
ਪਛੁਤਾਨਾ : 8
ਪਛੁਤਾਹਿ : 8
ਪਟਣ : 8
ਪਠਾਏ : 8
ਪਨਿਹਾਰੀ : 8
ਪਰਕਾਰ : 8
ਪਰਗਟ : 8
ਪਰਦੇਸੀ : 8
ਪਰਬਤ : 8
ਪਰਬਤੁ : 8
ਪਰਮੇਸੁਰੁ : 8
ਪਰਵਾਣਾ : 8
ਪਰਹਿ : 8
ਪਰੀਆ : 8
ਪਵਿਤ੍ਰਾ : 8
ਪਸਾਰਿਆ : 8
ਪਸਾਰੇ : 8
ਪਹਿਰਹਿ : 8
ਪਹਿਲੇ : 8
ਪਾਤ : 8
ਪਾਧਰੁ : 8
ਪਾਵਹੇ : 8
ਪਿਰਾ : 8
ਪੀਣਾ : 8
ਪੀਤੈ : 8
ਪੀਰੁ : 8
ਪੁਕਾਰੇ : 8
ਪੁਛਾ : 8
ਪੁਰਬ : 8
ਪੁਰਾਣਾ : 8
ਪੂਕਾਰ : 8
ਪੂਛੇ : 8
ਪੈਰਾ : 8
ਪ੍ਰਗਟਿਆ : 8
ਪ੍ਰਤਾਪੁ : 8
ਪ੍ਰਤਿਪਾਲੇ : 8
ਪ੍ਰਾਪਤਿ : 8
ਫਾਥਾ : 8
ਫੂਟਿ : 8
ਬਗਾ : 8
ਬਣੀ : 8
ਬਤਾਇਆ : 8
ਬਦਲੈ : 8
ਬਨਰਾਇ : 8
ਬਪੁਰਾ : 8
ਬਪੁੜੇ : 8
ਬਸਤਾ : 8
ਬਹਦਿਆ : 8
ਬਹੁਤ : 8
ਬਾਛੈ : 8
ਬਾਦ : 8
ਬਾਦਿਸਾਹ : 8
ਬਿਆਪਿਆ : 8
ਬਿਉਹਾਰਾ : 8
ਬਿਖੜਾ : 8
ਬਿਗਰਿਓ : 8
ਬਿਗਾਨਾ : 8
ਬਿਚਾਰਿ : 8
ਬਿਧਾਤੈ : 8
ਬਿਨਾਸਨੁ : 8
ਬਿਰਲੇ : 8
ਬਿਲਾਸ : 8
ਬਿਸਾਰੇ : 8
ਬੀਚਾਰੀਐ : 8
ਬੁਝਈ : 8
ਬੇਢੀ : 8
ਬੇਦਾ : 8
ਬੈਠਿਆ : 8
ਬੈਰ : 8
ਬੈਰਾਗ : 8
ਬੈਰਾਗਨਿ : 8
ਬੈਰਾਗੀਅੜੇ : 8
ਬੋਧਿ : 8
ਬੰਦਨਾ : 8
ਬੰਨਿ : 8
ਬੰਨ੍ਹ੍ਹਿ : 8
ਭਇਆਨ : 8
ਭਰਪੂਰ : 8
ਭਰਮਾਇਆ : 8
ਭਰਮਾਈ : 8
ਭਰੀਜੈ : 8
ਭਵਾਈਅਹਿ : 8
ਭਾਈਆ : 8
ਭਾਖੈ : 8
ਭਾਰੋ : 8
ਭੁਲਾਣੀ : 8
ਭੁਲੈ : 8
ਭੇਦਿ : 8
ਭ੍ਰਮਿਓ : 8
ਮਉਲਾ : 8
ਮਤਸਰ : 8
ਮਨਮੁਖੀ : 8
ਮਨਾਏ : 8
ਮਰਨੁ : 8
ਮਰਾ : 8
ਮਰੀਜੈ : 8
ਮਸਲਤਿ : 8
ਮਹਾਦੇਉ : 8
ਮਾਖੀ : 8
ਮਾਧਵੇ : 8
ਮਾਨਉ : 8
ਮਾਨਹੁ : 8
ਮਾਨੁਖੁ : 8
ਮਾਰਗ : 8
ਮਿਟਾਇ : 8
ਮਿਟਾਵੈ : 8
ਮਿਥਨ : 8
ਮਿਰਤਕੁ : 8
ਮਿਲਬੇ : 8
ਮਿਲਾ : 8
ਮੁਨੀ : 8
ਮੁਸਲਮਾਣੁ : 8
ਮੁਹਬਤਿ : 8
ਮੇਟਣਾ : 8
ਮੈਗਲੁ : 8
ਮੜੀ : 8
ਮੰਗਤੇ : 8
ਮੰਤ੍ਰ : 8
ਯਾ : 8
ਰਕਤੁ : 8
ਰਖਵਾਲੇ : 8
ਰਖਸੀ : 8
ਰਤੀਆ : 8
ਰਥੁ : 8
ਰਪੈ : 8
ਰਮਹੁ : 8
ਰਲੀ : 8
ਰਸਿਆ : 8
ਰਹਰਾਸਿ : 8
ਰਾਖਨ : 8
ਰਾਜਿ : 8
ਰਾਜਿਆ : 8
ਰੁਣ : 8
ਲਖੈ : 8
ਲਦਿ : 8
ਲਪਟਾਇਓ : 8
ਲਪਟਾਨਾ : 8
ਲਹਾ : 8
ਲਾਗਹਿ : 8
ਲਾਲਚੁ : 8
ਲਿਖਾਇਆ : 8
ਲਿਖੀਐ : 8
ਲਿਲਾਟਿ : 8
ਲਿਵੈ : 8
ਲੁਕਾਇਆ : 8
ਲੋਗਨ : 8
ਵਖਾਣਿਆ : 8
ਵਖਾਣੇ : 8
ਵਡਭਾਗਾ : 8
ਵਣਾਹੰਬੈ : 8
ਵਰਤਿਆ : 8
ਵਸਿਓ : 8
ਵਾਦਿ : 8
ਵਾਰਾ : 8
ਵਿਗਾਸੁ : 8
ਵਿਛੁੜੈ : 8
ਵਿਰਲੀ : 8
ਵੁਠੈ : 8
ਵੇਦਨ : 8
ਸਘਨ : 8
ਸਜਾਈ : 8
ਸਨਕ : 8
ਸਨਬੰਧੁ : 8
ਸਨਮੁਖ : 8
ਸਮਝਾਇਆ : 8
ਸਮਝਿ : 8
ਸਮਝੁ : 8
ਸਮਾਲਹਿ : 8
ਸਮਾਵਏ : 8
ਸਮ੍ਹ੍ਹਾਰੇ : 8
ਸਰਵਰਿ : 8
ਸਰਸੀ : 8
ਸਵਾਰਹਿ : 8
ਸਾਕੁ : 8
ਸਾਧਨ : 8
ਸਾਲਾਹਿਆ : 8
ਸਾਵਣਿ : 8
ਸਿਆਨੇ : 8
ਸਿਝੈ : 8
ਸਿਞਾਪੈ : 8
ਸਿਧੀ : 8
ਸਿਮਰਿਓ : 8
ਸਿਮਰੰਤ : 8
ਸਿਮਰੰਤਿ : 8
ਸਿਰਜਣਹਾਰੋ : 8
ਸੀਤਾ : 8
ਸੁਆਨੁ : 8
ਸੁਇਨੇ : 8
ਸੁਜਾਨਾ : 8
ਸੁਤੇ : 8
ਸੁਧਾ : 8
ਸੁਨਉ : 8
ਸੁਨਿਓ : 8
ਸੁਪ੍ਰਸੰਨੁ : 8
ਸੁਮਾਰੁ : 8
ਸੁਰਗੁ : 8
ਸੂਆ : 8
ਸੂਤ : 8
ਸੂਤੀ : 8
ਸੂਦੁ : 8
ਸੂਰੇ : 8
ਸੇਵਉ : 8
ਸੋਹਣਾ : 8
ਸ੍ਵਾਮੀ : 8
ਸੰਚਹਿ : 8
ਸੰਤਾਪੇ : 8
ਸੰਤੋਖੀ : 8
ਸੰਤੋਖੀਆ : 8
ਸੰਤੋਖੇ : 8
ਸੰਭਉ : 8
ਹਕੁ : 8
ਹਜ : 8
ਹਦੂਰੇ : 8
ਹਰਿਓ : 8
ਹਾਜਰੁ : 8
ਹਿਰਹਿ : 8
ਹੀਤ : 8
ਹੀਰੈ : 8
੫॥ : 8
॥੨॥੬॥ : 9
॥੩੯॥ : 9
॥੪॥੧੨॥ : 9
॥੪੦॥ : 9
॥੪੧॥ : 9
॥੪੨॥ : 9
॥੪੩॥ : 9
॥੪੫॥ : 9
॥੫॥੪॥ : 9
ਅਉਖਾ : 9
ਅਕਾਸ : 9
ਅਖੁਟ : 9
ਅਗਿ : 9
ਅਛਲ : 9
ਅਜਰੁ : 9
ਅਜਹੂ : 9
ਅਦਿਸਟੁ : 9
ਅਧਾਰੋ : 9
ਅਪਦਾ : 9
ਅਪਾਰੀ : 9
ਅਭੁਲੁ : 9
ਅਰਥ : 9
ਅਵਗਨ : 9
ਅਸਥਿਰ : 9
ਅਸਾਧ : 9
ਅੰਚਲਿ : 9
ਅੰਤਰਗਤਿ : 9
ਅੰਤੀ : 9
ਅੰਧਾਰਾ : 9
ਅੰਧੁਲਾ : 9
ਅੰਧੈ : 9
ਆਕਾਰ : 9
ਆਨੰਦਾ : 9
ਆਹਾਰੁ : 9
ਇਕਤ੍ਰ : 9
ਇਸਨਾਨ : 9
ਉਜੀਆਰਾ : 9
ਉਠਦਿਆ : 9
ਉਤਭੁਜ : 9
ਉਧਰਿਆ : 9
ਉਧਾਰਣ : 9
ਉਪਦੇਸ : 9
ਉਰਵਾਰਿ : 9
ਉਹੁ : 9
ਊਜਲਾ : 9
ਕਊਆ : 9
ਕਤਹੁ : 9
ਕਥਹਿ : 9
ਕਥੀ : 9
ਕਮਾਉ : 9
ਕਮਾਣਾ : 9
ਕਮਾਣੇ : 9
ਕਮਾਵਹੁ : 9
ਕਰਤੀ : 9
ਕਰਾ : 9
ਕਰੋਤਿ : 9
ਕਵਣ : 9
ਕਵਿ : 9
ਕਸਵਟੀ : 9
ਕਹਤਾ : 9
ਕਹਾਇਆ : 9
ਕਾਚ : 9
ਕਾਚੇ : 9
ਕਾਠ : 9
ਕਾਢੈ : 9
ਕਾਤੀ : 9
ਕਾਰਜਿ : 9
ਕਾਰਨਿ : 9
ਕਿਰਪਨ : 9
ਕੀਜੀਐ : 9
ਕੀਰਤਨਿ : 9
ਕੀਰੇ : 9
ਕੁਰਬਾਨਾ : 9
ਕੁਰਬਾਨੀ : 9
ਕੁਲਿ : 9
ਕੇਤਾ : 9
ਕੋਟੀ : 9
ਕ੍ਰਿਪਾਲਿ : 9
ਕੰਧੀ : 9
ਖਲਕ : 9
ਖਾਣੁ : 9
ਖਾਹੀ : 9
ਖੇਤ : 9
ਖੇਲਤ : 9
ਖੜੀ : 9
ਖੰਡਾ : 9
ਖੰਡਿ : 9
ਗਤੁ : 9
ਗਵਾਇਓ : 9
ਗਹਣਾ : 9
ਗਹੀਰਾ : 9
ਗਹੀਰੁ : 9
ਗਾਵਾਰਾ : 9
ਗਿਆਨੀਆ : 9
ਗੁਣਤਾਸਿ : 9
ਗੁਨਾ : 9
ਗੁਰਮੁਖੇ : 9
ਗੂੜਾ : 9
ਗੈਵਰ : 9
ਗੋ : 9
ਗੋਲੇ : 9
ਗੰਗ : 9
ਘਨੇਰੀ : 9
ਘਰੈ : 9
ਘਾਲਿਆ : 9
ਘਾਲੈ : 9
ਚਲਹੁ : 9
ਚਲਾਵਹਿ : 9
ਚਿਤਵਹਿ : 9
ਚੀਤਾ : 9
ਚੁਕਾਵੈ : 9
ਚੁਗੈ : 9
ਚੇਤਈ : 9
ਚੇਤਿਆ : 9
ਚੇਤੀ : 9
ਚੜਹਿ : 9
ਛਕਾ : 9
ਛਤ੍ਰ : 9
ਛਾਰ : 9
ਛੁਟੀ : 9
ਛੂਟਾ : 9
ਜਗਤ੍ਰ : 9
ਜਗਦੀਸੁਰ : 9
ਜਨਕ : 9
ਜਪਾਇਆ : 9
ਜਮਕੰਕਰੁ : 9
ਜਰੇ : 9
ਜਾਗਹਿ : 9
ਜਾਗਾਤੀ : 9
ਜਾਪਈ : 9
ਜਾਪੇ : 9
ਜੀਅਰੇ : 9
ਜੀਅਹੁ : 9
ਜੀਵਣਾ : 9
ਜੇਹੇ : 9
ਜੰਪੈ : 9
ਜੰਮਿਆ : 9
ਝਗੜਾ : 9
ਡਰ : 9
ਡਰਪੈ : 9
ਡਾਲੀ : 9
ਡੁਬੇ : 9
ਡੰਡਾ : 9
ਢੂਢਿ : 9
ਤਜੈ : 9
ਤਤਕਾਲ : 9
ਤਤੀ : 9
ਤਪੇ : 9
ਤਮਾਸਾ : 9
ਤਰ : 9
ਤਰਿ : 9
ਤਹਾਂ : 9
ਤਾਤਾ : 9
ਤਾਤਿ : 9
ਤਾਮਿ : 9
ਤਾਰਿਆ : 9
ਤਿਤ : 9
ਤੁਮ੍ਹ੍ਹਰਾ : 9
ਤੂਟਾ : 9
ਤੂਟੀ : 9
ਤੂਰੇ : 9
ਤੂੰਹੀ : 9
ਤੇਤੀ : 9
ਤੋਰਿ : 9
ਤ੍ਰਿਪਤਾਵੈ : 9
ਤ੍ਰਿਹੁ : 9
ਥਾਟੁ : 9
ਥਾਰੇ : 9
ਥੀ : 9
ਥੀਏ : 9
